Mode,OBJECTID,STOP_ID,STOP_NAME,LATITUDE,LONGITUDE,TICKETZONE,ROUTES_USING_STOP,SHAPE,SE_ANNO_CAD_DATA
BUS,17766,329,Leith Cres/Howe Pde (Port Melbourne),-37.8361,144.9225,1,234,POINT (-37.83613797 144.92247804),
BUS,17767,3292,High St/Manningham Rd (Doncaster),-37.7744,145.115,2,"903,305",POINT (-37.77439203 145.11496896),
BUS,17768,3294,22 Stackpoole St (Noble Park),-37.9804,145.1823,2,812,POINT (-37.98041796 145.18231416),
BUS,17769,3295,Conley St/Nance St (Noble Park),-37.981,145.1795,2,812,POINT (-37.98098802 145.17954396),
BUS,17770,3297,Isaac Rd/Bloomfield Rd (Keysborough),-37.9842,145.1767,2,"812,709",POINT (-37.98417897 145.17665316),
BUS,17771,3298,Frederick Wachter Reserve/Bloomfield Rd (Keysborough),-37.9867,145.1762,2,"812,709",POINT (-37.986687 145.17624888),
BUS,17772,3299,Beverley Pl/Bloomfield Rd (Keysborough),-37.9891,145.1758,2,"812,709",POINT (-37.98911304 145.17581292),
BUS,17773,33,Lawson Pde/Southern Rd (Heidelberg Heights),-37.7426,145.0533,"1,2",517,POINT (-37.74261402 145.05334596),
BUS,17774,330,Rosny St/Howe Pde (Port Melbourne),-37.8364,144.925,1,234,POINT (-37.83637998 144.92495988),
BUS,17775,3300,Kingsclere Ave/Bloomfield Rd (Keysborough),-37.9907,145.1755,2,"812,709",POINT (-37.99067598 145.17545616),
BUS,17776,3301,Parkmore Shopping Centre/Kingsclere Ave (Keysborough),-37.9916,145.1736,2,"813,815,824,812",POINT (-37.99155699 145.17358884),
BUS,17777,3302,Grayling Cres/Kingsclere Ave (Keysborough),-37.9908,145.1715,2,"813,824,812",POINT (-37.99077696 145.17151416),
BUS,17778,3303,Balgowlah Ave/Kingsclere Ave (Keysborough),-37.989,145.1701,2,"813,824,812",POINT (-37.98901602 145.17014508),
BUS,17779,3304,Somerville St/Manningham Rd (Doncaster),-37.7762,145.1179,2,"305,903,281",POINT (-37.77618699 145.11786408),
BUS,17780,3306,Parramatta Cres/Kingsclere Ave (Keysborough),-37.9808,145.1667,2,"813,824,812",POINT (-37.98076203 145.16669592),
BUS,17781,3307,Kingsclere Ave/Corrigan Rd (Keysborough),-37.9808,145.1654,2,812,POINT (-37.98075096 145.16544312),
BUS,17782,3308,Trevor Ct/Corrigan Rd (Keysborough),-37.9831,145.1649,2,812,POINT (-37.98309501 145.16494092),
BUS,17783,3309,Darren Rd/Corrigan Rd (Keysborough),-37.9851,145.1645,2,812,POINT (-37.98505404 145.16453916),
BUS,17784,331,Page Ave/Howe Pde (Port Melbourne),-37.8366,144.9274,1,234,POINT (-37.836558 144.92739816),
BUS,17785,3310,Putt Gr/Corrigan Rd (Keysborough),-37.9872,145.1641,2,812,POINT (-37.98720099 145.16413308),
BUS,17786,3311,Resurrection Church/Corrigan Rd (Keysborough),-37.9895,145.1637,2,812,POINT (-37.98951003 145.16367696),
BUS,17787,3312,Cheltenham Rd/Corrigan Rd (Keysborough),-37.992,145.1632,2,812,POINT (-37.99204497 145.16323812),
BUS,17788,3313,Beauvorno Ave/Cheltenham Rd (Keysborough),-37.9926,145.1581,2,"828,812",POINT (-37.99255896 145.15810092),
BUS,17789,3314,Springers Leisure Centre/Cheltenham Rd (Keysborough),-37.992,145.1527,2,"828,812",POINT (-37.99197 145.15274088),
BUS,17790,3315,Carson Ave/Cheltenham Rd (Keysborough),-37.9915,145.1487,2,"828,812",POINT (-37.99150101 145.14867612),
BUS,17791,3316,Carson Ave/Cheltenham Rd (Keysborough),-37.9911,145.1458,2,"828,812",POINT (-37.99114902 145.14579216),
BUS,17792,3318,Greenwood Village Mews/Lower Dandenong Rd (Braeside),-37.9903,145.139,2,811,POINT (-37.99034802 145.13901408),
BUS,17793,3319,Emery Lane/Lower Dandenong Rd (Braeside),-37.99,145.1358,2,811,POINT (-37.98999099 145.13580108),
BUS,17794,3320,St Marks Primary School/Lower Dandenong Rd (Dingley Village),-37.9892,145.1284,2,811,POINT (-37.98915102 145.12835304),
BUS,17795,3321,Braeside Park Entrance/Lower Dandenong Rd (Braeside),-37.9887,145.1255,2,811,POINT (-37.98867303 145.12550688),
BUS,17796,3322,Howard Rd/Lower Dandenong Rd (Braeside),-37.988,145.1201,2,811,POINT (-37.987974 145.120059),
BUS,17797,3323,Bell Gr/Lower Dandenong Rd (Braeside),-37.9876,145.1163,2,"812,811",POINT (-37.98755298 145.11630096),
BUS,17798,3324,Boundary Rd/Lower Dandenong Rd (Braeside),-37.9869,145.1112,2,"812,811",POINT (-37.98692199 145.11121596),
BUS,17799,3325,Boundary Rd/Lower Dandenong Rd (Mordialloc),-37.9865,145.1076,2,"812,811",POINT (-37.98646596 145.10755008),
BUS,17800,3326,Sibthorpe St/Lower Dandenong Rd (Mordialloc),-37.986,145.1036,2,"812,811",POINT (-37.98596997 145.10356596),
BUS,17801,3328,De Havilland Rd/Lower Dandenong Rd (Mordialloc),-37.9854,145.0992,2,"812,811",POINT (-37.98543996 145.09921896),
BUS,17802,3329,Rivette St/Lower Dandenong Rd (Mordialloc),-37.9851,145.0967,2,"812,811",POINT (-37.98512901 145.096722),
BUS,17803,333,Walter St/Graham St (Port Melbourne),-37.8347,144.9341,1,234,POINT (-37.83469302 144.934074),
BUS,17804,3330,Ewen St/Lower Dandenong Rd (Parkdale),-37.9847,145.0929,2,"812,811",POINT (-37.98466101 145.09286316),
BUS,17805,3331,McSwain St/Lower Dandenong Rd (Parkdale),-37.9842,145.0891,2,"812,811",POINT (-37.98423 145.08908208),
BUS,17806,3332,Ivy St/Lower Dandenong Rd (Parkdale),-37.9838,145.086,2,"812,811",POINT (-37.98383697 145.08596196),
BUS,17807,3333,Edmond St/Lower Dandenong Rd (Parkdale),-37.9835,145.0831,2,"812,811",POINT (-37.983492 145.08306684),
BUS,17808,3334,Olive Gr/Lower Dandenong Rd (Mentone),-37.9831,145.0798,2,"812,811",POINT (-37.983078 145.07976492),
BUS,17809,3335,Thrift Park Shopping Centre/Lower Dandenong Rd (Mentone),-37.9827,145.0768,2,"812,811",POINT (-37.98271503 145.07683704),
BUS,17810,3336,St Patricks Primary School/Warrigal Rd (Parkdale),-37.9839,145.0711,2,"812,811",POINT (-37.98385497 145.07110296),
BUS,17811,3337,Stawell St/Warrigal Rd (Parkdale),-37.9857,145.0708,2,"812,811",POINT (-37.985697 145.07076996),
BUS,17812,3338,Mentone Grammar School/Como Pde (Mentone),-37.9875,145.0694,2,"811,812,708",POINT (-37.98748602 145.06940196),
BUS,17813,3339,St Augustines Church/Como Pde (Mentone),-37.9861,145.068,2,"811,812,708",POINT (-37.986057 145.06797096),
BUS,17814,334,Nott St/Graham St (Port Melbourne),-37.8394,144.9394,1,234,POINT (-37.83937401 144.93944412),
BUS,17815,3340,Kilbreda College/Como Pde (Mentone),-37.9841,145.0662,2,"811,812,708",POINT (-37.98405504 145.06624692),
BUS,17816,3342,Davies St/Balcombe Rd (Mentone),-37.9807,145.0599,2,"812,811",POINT (-37.98071496 145.05990192),
BUS,17817,3343,Mundy St/Balcombe Rd (Mentone),-37.9804,145.0571,2,"812,825,811",POINT (-37.98044397 145.057131),
BUS,17818,3344,Rossmith Ave/Charman Rd (Beaumaris),-37.9779,145.0532,2,"811,812,923,600",POINT (-37.97793801 145.05324696),
BUS,17819,3345,Patty St/Charman Rd (Beaumaris),-37.9768,145.0535,2,"811,812,923,600",POINT (-37.97681499 145.05348096),
BUS,17820,3346,Keith St/Charman Rd (Beaumaris),-37.9739,145.054,2,"811,812,923,600",POINT (-37.97385903 145.05400296),
BUS,17821,3347,Sydney St/Charman Rd (Cheltenham),-37.9717,145.0544,2,"811,812,922,923,600",POINT (-37.97172999 145.05440112),
BUS,17822,3348,Cheltenham Railway Station/Charman Rd (Cheltenham),-37.968,145.0551,2,"812,922,923,811",POINT (-37.96800102 145.05508008),
BUS,17823,3349,Barker St/Charman Rd (Cheltenham),-37.9639,145.0559,2,"811,812,822,828,922,000,000",POINT (-37.96387803 145.05589512),
BUS,17824,335,Bay Street Shops/Bay St (Port Melbourne),-37.8387,144.9421,1,234,POINT (-37.838682 144.94212216),
BUS,17825,3350,Mt Dandenong Tourist Rd (Mount Dandenong),-37.8296,145.36,2,688,POINT (-37.82959002 145.36000116),
BUS,17826,3351,Dennis St/Chesterville Rd (Highett),-37.9559,145.0574,2,"811,812,821,767",POINT (-37.95586497 145.057392),
BUS,17827,3352,Bernard St/Chesterville Rd (Highett),-37.9532,145.0579,2,"811,812,767",POINT (-37.95318702 145.05788412),
BUS,17828,8287,Alexandra Rd/Dublin Rd (Ringwood East),-37.8174,145.2475,2,380,POINT (-37.81735299 145.24745112),
BUS,17829,8288,Knaith Rd/Dublin Rd (Ringwood East),-37.8143,145.2475,2,380,POINT (-37.81428903 145.24746696),
BUS,17830,8289,Ringwood East Station/Railway Ave (Ringwood East),-37.8122,145.2501,2,380,POINT (-37.81217403 145.25009496),
BUS,17831,829,Mossgiel Park Primary School/Scotsburn Way (Endeavour Hills),-37.9681,145.2679,2,843,POINT (-37.96813899 145.26792504),
BUS,17832,8290,Bradman Dr/Malmsbury Dr (Meadow Heights),-37.6622,144.9147,2,541,POINT (-37.66219902 144.91472004),
BUS,17833,8291,Breamlea Ct/Malmsbury Dr (Meadow Heights),-37.6599,144.9146,2,541,POINT (-37.65989997 144.91461384),
BUS,17834,8292,Midas Ct/Malmsbury Dr (Meadow Heights),-37.6579,144.9151,2,541,POINT (-37.65789 144.915147),
BUS,17835,8293,Woodburn Cres/Malmsbury Dr (Meadow Heights),-37.6563,144.9167,2,541,POINT (-37.65626802 144.91668816),
BUS,17836,8294,Eldorado Cres/Malmsbury Dr (Meadow Heights),-37.6546,144.9189,2,541,POINT (-37.65455001 144.91891296),
BUS,17837,8295,Buchan St/Malmsbury Dr (Meadow Heights),-37.6538,144.9205,2,541,POINT (-37.65384801 144.92046312),
BUS,17838,8296,Weemala Ct/Shankland Bvd (Meadow Heights),-37.6472,144.9227,2,542,POINT (-37.64723598 144.922698),
BUS,17839,8297,Shankland Boulevard Reserve/Shankland Bvd (Meadow Heights),-37.6452,144.9248,2,542,POINT (-37.64516499 144.92481912),
BUS,17840,8298,Bicentennial Cres/Shankland Bvd (Meadow Heights),-37.6444,144.9265,2,542,POINT (-37.64442897 144.92652804),
BUS,17841,8299,Roxburgh Park SC/David Munroe Dr (Roxburgh Park),-37.6387,144.9304,2,544,POINT (-37.63872099 144.93041496),
BUS,17842,830,Shetland St/Gleneagles Dr (Endeavour Hills),-37.9678,145.2715,2,843,POINT (-37.96775802 145.27147392),
BUS,17843,8300,Yarraville Oval/Anderson St (Yarraville),-37.8159,144.8833,1,431,POINT (-37.815858 144.88332192),
BUS,17844,8301,Williamstown Rd/Francis St (Yarraville),-37.8203,144.8814,1,432,POINT (-37.82032002 144.88139988),
BUS,17845,8302,Severn St/Francis St (Yarraville),-37.82,144.8791,1,432,POINT (-37.81998099 144.87910308),
BUS,17846,8303,St Leonards Ave/Severn St (Yarraville),-37.8217,144.8786,1,432,POINT (-37.82172096 144.87864516),
BUS,17847,8304,Cranbrook St/Benbow St (Yarraville),-37.8223,144.8758,1,432,POINT (-37.82226501 144.87581196),
BUS,17848,8305,Wembley Ave/Benbow St (Yarraville),-37.8221,144.8739,1,432,POINT (-37.82205099 144.87392088),
BUS,17849,8307,Francis St/Freame St (Yarraville),-37.8191,144.8747,1,431,POINT (-37.81914498 144.874674),
BUS,17850,8309,Drew St/Freame St (Yarraville),-37.817,144.8751,1,431,POINT (-37.81697103 144.87509988),
BUS,17851,831,Reema Bvd/Gleneagles Dr (Endeavour Hills),-37.9677,145.274,2,843,POINT (-37.967688 145.27402596),
BUS,17852,8310,Francis St/Fehon St (Yarraville),-37.8204,144.8867,1,"432,409",POINT (-37.82043297 144.88667892),
BUS,17853,8311,Knox City Council/Burwood Hwy (Knoxfield),-37.872,145.245,2,"745,755,732",POINT (-37.87197399 145.24499808),
BUS,17854,8317,Watt St/Montgomery Cres (Spotswood),-37.829,144.874,1,432,POINT (-37.82897298 144.87399504),
BUS,17855,8318,Vernon St/Brunel St (South Kingsville),-37.8288,144.8722,1,432,POINT (-37.82882304 144.87219216),
BUS,17856,832,Namur St/Kilby Rd (Kew East),-37.7927,145.0589,1,"207,200",POINT (-37.79269497 145.05891408),
BUS,17857,8320,Stephenson St/Aloha St (South Kingsville),-37.8314,144.8743,1,432,POINT (-37.83144699 144.87426396),
BUS,17858,8321,Blackshaws Rd/Stephenson St (Newport),-37.8337,144.8742,1,432,POINT (-37.83374397 144.87422112),
BUS,17859,8322,Watt St/Blackshaws Rd (Newport),-37.834,144.8732,1,432,POINT (-37.83395097 144.87320412),
BUS,17860,8323,Fittis St/Blackshaws Rd (Newport),-37.8337,144.871,1,432,POINT (-37.83372201 144.870984),
BUS,17861,8324,Saltley St/Blackshaws Rd (Newport),-37.8334,144.8684,1,432,POINT (-37.83344004 144.868356),
BUS,17862,8325,Allumba Dr/Beales Rd (St Helena),-37.6892,145.1219,2,518,POINT (-37.68922098 145.121913),
BUS,17863,8326,Mardi Cl/Allumba Dr (St Helena),-37.689,145.1253,2,518,POINT (-37.68896997 145.12534416),
BUS,17864,8327,Lara Ct/Allumba Dr (St Helena),-37.6896,145.1296,2,518,POINT (-37.68965001 145.12956912),
BUS,17865,8328,Glenroy Uniting Church/Wheatsheaf Rd (Glenroy),-37.707,144.9205,"1,2",513,POINT (-37.70695503 144.92048796),
BUS,17866,8329,Wheatsheaf Rd/Plumpton Ave (Glenroy),-37.7083,144.9219,"1,2",513,POINT (-37.70827704 144.92186784),
BUS,17867,833,Munro St/Kilby Rd (Kew East),-37.793,145.0614,1,"207,200",POINT (-37.792971 145.06143912),
BUS,17868,8330,Bayview Rd/Plumpton Ave (Glenroy),-37.7104,144.9226,"1,2",513,POINT (-37.71038997 144.92260296),
BUS,10823,41438,Summit Dr/Golden Way (Bulleen),-37.7677,145.0843,2,280,POINT (-37.76767803 145.08425988),
BUS,10824,41439,Bulleen Rd/Golden Way (Bulleen),-37.7669,145.0821,2,280,POINT (-37.76689503 145.08211212),
BUS,10825,41440,Bulleen Plaza SC/Grant Olson Ave (Bulleen),-37.7655,145.093,2,280,POINT (-37.765458 145.09296792),
BUS,10826,41441,Lonsdale St/Pleasant Rd (Bulleen),-37.7648,145.095,2,280,POINT (-37.76478003 145.09502892),
BUS,10827,41442,Millard St/Morang Ave (Bulleen),-37.7586,145.0954,2,280,POINT (-37.75860297 145.09537992),
BUS,10828,41443,Spring St/Pleasant Rd (Bulleen),-37.7617,145.0956,2,280,POINT (-37.76170698 145.09560708),
BUS,10829,41444,Mincha Ave/Pleasant Rd (Bulleen),-37.7598,145.096,2,280,POINT (-37.75976604 145.09595196),
BUS,10830,41445,Sheahans Reserve/Morang Ave (Templestowe Lower),-37.7579,145.0927,2,280,POINT (-37.75791096 145.09272996),
BUS,10831,41446,Yarra Valley Bvd/Rosemont Dr (Bulleen),-37.7577,145.0895,2,280,POINT (-37.75770603 145.08950112),
BUS,10832,41447,Birrarrung Park/Templestowe Rd (Templestowe Lower),-37.7553,145.0949,2,280,POINT (-37.75528701 145.09485216),
BUS,10833,41456,Saturn Tce/Polaris Dr (Doncaster East),-37.7804,145.1728,2,280,POINT (-37.78044903 145.17277992),
BUS,10834,41457,Sheahans Rd/Templestowe Rd (Templestowe Lower),-37.7556,145.0932,2,282,POINT (-37.75562901 145.09315188),
BUS,10835,41458,Yarra Valley Bvd/Rosemont Dr (Templestowe Lower),-37.7575,145.0893,2,282,POINT (-37.75745097 145.08934812),
BUS,10836,41459,Sheahans Reserve/Yarra Valley Bvd (Bulleen),-37.7578,145.0926,2,282,POINT (-37.75784598 145.09256184),
BUS,10837,41460,Gisborne St/Pleasant Rd (Bulleen),-37.7618,145.0956,2,282,POINT (-37.76177898 145.09557108),
BUS,10838,41461,Lonsdale St/Pleasant Rd (Bulleen),-37.764,145.0952,2,282,POINT (-37.76400702 145.09516212),
BUS,10839,41463,St Andrews Cres/Golden Way (Bulleen),-37.7669,145.0822,2,282,POINT (-37.76687802 145.08215784),
BUS,10840,41464,Summit Dr/Golden Way (Bulleen),-37.7679,145.0843,2,282,POINT (-37.76787801 145.08432288),
BUS,10841,41465,Westminster Ave/Golden Way (Bulleen),-37.7687,145.0869,2,282,POINT (-37.76873904 145.08685512),
BUS,10842,41466,Egan Dr/Golden Way (Bulleen),-37.7699,145.0896,2,282,POINT (-37.76993703 145.08962892),
BUS,10843,41467,Glenfern Ave/Ayr St (Bulleen),-37.7785,145.1038,2,282,POINT (-37.77852996 145.10381616),
BUS,10844,41468,Rhonda St/Ayr St (Bulleen),-37.7816,145.1033,2,282,POINT (-37.78163001 145.10329416),
BUS,10845,41469,Uxbridge Ave/Ayr St (Bulleen),-37.7849,145.1041,2,282,POINT (-37.78491402 145.10406096),
BUS,10846,41470,Carbine St/Leslie St (Donvale),-37.7811,145.1762,2,282,POINT (-37.78107003 145.17620496),
BUS,10847,41471,Landscape Dr/Fullwood Pde (Donvale),-37.7754,145.1753,2,282,POINT (-37.77536898 145.175301),
BUS,10848,41472,Perceval Way/Polaris Dr (Doncaster East),-37.7765,145.1746,2,282,POINT (-37.77654699 145.17455616),
BUS,10849,41473,Roberts Way/Polaris Dr (Doncaster East),-37.7784,145.1749,2,282,POINT (-37.778418 145.174896),
BUS,10850,41474,Saturn Tce/Polaris Dr (Doncaster East),-37.7804,145.1729,2,282,POINT (-37.78041402 145.17289404),
BUS,10851,41475,Yan Yean Rd/Kurrak Rd (Yarrambat),-37.6502,145.1185,2,901,POINT (-37.65017196 145.11852216),
BUS,10852,41476,Willow Bend/Ayr St (Bulleen),-37.7814,145.1033,2,280,POINT (-37.78142301 145.10327616),
BUS,10853,41478,Parkview Pl/Ayr St (Doncaster),-37.7846,145.1036,2,280,POINT (-37.784637 145.10363688),
BUS,10854,41479,Millard St/Morang Ave (Templestowe Lower),-37.7585,145.0954,2,282,POINT (-37.75853097 145.09535904),
BUS,10855,41486,Fullwood Dr/Reservoir Rd (Sunbury),-37.5706,144.6971,2,481,POINT (-37.57062897 144.69713208),
BUS,10856,41488,Ramsay Ct/Reservoir Rd (Sunbury),-37.5709,144.7,2,481,POINT (-37.57093002 144.70004304),
BUS,10857,41499,Homestead Rd/Clyde Rd (Berwick),-38.0566,145.3388,2,"888,889,899,834",POINT (-38.05663896 145.33875),
BUS,10858,415,Athol Rd/Springvale Rd (Springvale South),-37.9713,145.1483,2,902,POINT (-37.97126298 145.14828516),
BUS,10859,41515,Wheeler Ct/Fullwood Dr (Sunbury),-37.5684,144.7014,2,481,POINT (-37.56836196 144.70144704),
BUS,10860,41587,Domain Dr/Greaves Rd (Berwick),-38.0588,145.3306,2,834,POINT (-38.05883001 145.330551),
BUS,10861,41599,Upper Yarra Sec Col/Riversdale Rd (Yarra Junction),-37.7914,145.6237,"2,6,10",683,POINT (-37.79141004 145.62365292),
BUS,10862,41627,Fullwood Pde/Carbine St (Donvale),-37.7766,145.1778,2,282,POINT (-37.77664203 145.177767),
BUS,10863,41663,Sandy Point Rd/South Beach Rd (Somers),-38.3869,145.1807,2,782,POINT (-38.38688604 145.18073484),
BUS,10864,41664,Sandy Point Rd/South Beach Rd (Hastings),-38.3869,145.1808,2,782,POINT (-38.38690503 145.18077984),
BUS,10865,41665,Donvale Ret Village/Carbine St (Donvale),-37.7792,145.1775,2,280,POINT (-37.77921396 145.17745416),
BUS,10866,41666,Donvale Ret Village/Carbine St (Donvale),-37.7792,145.1775,2,282,POINT (-37.77919596 145.17745488),
BUS,10867,41667,Howell St/High St (Lalor),-37.6714,145.0156,2,"555,554",POINT (-37.67141997 145.01559384),
BUS,10868,41688,Yimbala Cres/Weidlich Rd (St Helena),-37.7001,145.1292,2,517,POINT (-37.70008902 145.12920408),
BUS,10869,41705,Canopus Dr/Polaris Dr (Donvale),-37.7803,145.1663,2,282,POINT (-37.78029396 145.16631216),
BUS,10870,41706,Cranbrook St/Benbow St (Yarraville),-37.8222,144.8756,1,432,POINT (-37.82218104 144.87562116),
BUS,10871,41707,Harding St/Huntington Gr (Coburg),-37.7465,144.9764,1,512,POINT (-37.74650796 144.97639884),
BUS,10872,41719,Griffiths St/Edwardes St (Reservoir),-37.7151,144.9957,"1,2","561,553",POINT (-37.71511704 144.99572184),
BUS,10873,41720,Robinson Rd/Regent St (Preston),-37.7306,145.0034,"1,2",553,POINT (-37.73056698 145.00340712),
BUS,10874,41721,McFadzean Ave/Leamington St (Reservoir),-37.7118,144.9966,"1,2",553,POINT (-37.71183204 144.99655884),
BUS,10875,41722,Ashley St/Edwardes St (Reservoir),-37.7159,145.002,"1,2","561,553",POINT (-37.71593604 145.00204092),
BUS,10876,41723,Verdun Gr/Spring St (Reservoir),-37.7282,145.0009,"1,2",553,POINT (-37.72819998 145.00092888),
BUS,10877,41730,Queen St/Lonsdale St (Melbourne City),-37.8133,144.9592,1,"304,305,318,905,906,000,000,000",POINT (-37.81326897 144.95921892),
BUS,10878,418,Ealing Cres/Springvale Rd (Springvale South),-37.9655,145.1495,2,"902,813",POINT (-37.96548696 145.14946596),
BUS,10879,4184,Melton Sec College/Coburns Rd (Melton),-37.6796,144.5689,2,"455,453",POINT (-37.67963598 144.56891916),
BUS,10880,41843,Carrum Downs SC/Hall Rd (Carrum Downs),-38.1017,145.1837,2,833,POINT (-38.10168396 145.18369188),
BUS,10881,41844,Carrum Downs SC/Hall Rd (Carrum Downs),-38.1016,145.1837,2,833,POINT (-38.10162996 145.18369296),
BUS,10882,41845,Blackshaws Rd/Kyle Rd (Altona North),-37.8315,144.8563,1,432,POINT (-37.831536 144.85633308),
BUS,10883,419,Clapham Ave/Springvale Rd (Springvale),-37.9616,145.1503,2,"813,902,811",POINT (-37.96161696 145.15033716),
BUS,10884,4192,54-Wilkinson St/Plenty Rd (Reservoir),-37.7273,145.02,"1,2",566,POINT (-37.72733301 145.02001392),
BUS,10885,41942,Main Dr/K Rd (Werribee South),-37.9219,144.6811,2,439,POINT (-37.92189699 144.68113116),
BUS,10886,41962,Allawah Ave/Nepean Hwy (Frankston),-38.132,145.125,2,"780,779",POINT (-38.13200397 145.12499388),
BUS,10887,41963,Harvest Home Rd/Greenfields Dr (Epping),-37.6222,145.0161,2,358,POINT (-37.62225 145.016109),
BUS,10888,41965,Farmhouse Bvd/Greenfields Dr (Epping),-37.6264,145.0156,2,358,POINT (-37.62643203 145.01560104),
BUS,10889,41966,Creeds Farm Rd/Greenfields Dr (Epping),-37.6286,145.0153,2,358,POINT (-37.62860004 145.01532816),
BUS,10890,41967,Abercrombie Gr/Lyndarum Dr (Epping),-37.6301,145.0163,2,357,POINT (-37.63005804 145.01631996),
BUS,10891,41968,Great Brome Ave/Lyndarum Dr (Epping),-37.6306,145.0194,2,357,POINT (-37.63056096 145.01942316),
BUS,10892,41969,Dunolly St/Lyndarum Dr (Epping),-37.6299,145.0225,2,357,POINT (-37.62987399 145.02254616),
BUS,10893,41970,Epping Views PS/Lyndarum Dr (Epping),-37.6281,145.0253,2,357,POINT (-37.62814599 145.02534588),
BUS,10894,41971,Epping North SC/Lyndarum Dr (Epping),-37.6282,145.0275,2,357,POINT (-37.62819999 145.02749688),
BUS,10895,41972,Epping Views PS/Lyndarum Dr (Epping),-37.6283,145.0252,2,357,POINT (-37.62829701 145.025217),
BUS,10896,41973,Dunolly St/Lyndarum Dr (Epping),-37.6308,145.0215,2,357,POINT (-37.63080297 145.02146796),
BUS,10897,41974,Great Brome Ave/Lyndarum Dr (Epping),-37.6307,145.0194,2,357,POINT (-37.63069596 145.01943108),
BUS,10898,41975,Abercrombie Grove Gr/Lyndarum Dr (Epping),-37.63,145.016,2,357,POINT (-37.63000701 145.01597112),
BUS,10899,41976,Creeds Farm Rd/Greenfields Dr (Epping),-37.628,145.0154,2,358,POINT (-37.62797904 145.01542392),
BUS,10900,41977,Taberer Ct/Greenfields Dr (Epping),-37.6255,145.0159,2,358,POINT (-37.625472 145.01586492),
BUS,10901,41979,Harvest Home Rd/Greenfields Dr (Epping),-37.6221,145.016,2,358,POINT (-37.62212103 145.01595384),
BUS,10902,42,O'Grady St/Rathdowne St (Carlton North),-37.7908,144.9718,1,"251,250",POINT (-37.79078499 144.97179588),
BUS,10903,42051,Hothlyn Dr/Bridgewater Rd (Craigieburn),-37.6087,144.9283,2,528,POINT (-37.60867404 144.92834784),
BUS,10904,42054,Hayfield Rd/Bridgewater Rd (Roxburgh Park),-37.6123,144.9275,2,544,POINT (-37.61233596 144.92745396),
BUS,10905,42055,Sandover Dr/Bridgewater Rd (Roxburgh Park),-37.614,144.927,2,544,POINT (-37.61404002 144.92701008),
BUS,10906,42061,Henty St/Spring St (Reservoir),-37.7201,145.0043,"1,2",553,POINT (-37.72006596 145.00433484),
BUS,10907,42067,Springvale Rd/Ferntree Gully Rd (Glen Waverley),-37.9033,145.1605,2,742,POINT (-37.90326204 145.16049996),
BUS,10908,42069,Chisholm TAFE/Henry Wilson Dr (Capel Sound),-38.3835,144.8882,"6,10,11",886,POINT (-38.38348503 144.88823916),
BUS,10909,50091,Silkwood Bvd/Sayers Rd (Tarneit),-37.8494,144.6972,2,150,POINT (-37.849428 144.69720012),
BUS,10910,50092,Seasons Bvd/Sayers Rd (Tarneit),-37.849,144.6931,2,150,POINT (-37.84905 144.69308604),
BUS,13288,801,Hunter Rise/Matthew Flinders Ave (Endeavour Hills),-37.9833,145.2553,2,845,POINT (-37.98330903 145.25534016),
BUS,13289,8012,Wattletree Rd/Main Rd (Eltham),-37.7038,145.1544,2,"579,578",POINT (-37.70381997 145.15436016),
BUS,13290,8013,Chavasse St/New St (Brighton),-37.915,144.992,"1,2","603,923,600",POINT (-37.91501604 144.992025),
BUS,13291,8015,Windermere Cres/New St (Brighton),-37.922,144.9939,"1,2","603,922,923,600",POINT (-37.92203199 144.99389412),
BUS,13292,8016,St Leonards Uniting Church/New St (Brighton),-37.9257,144.9946,"1,2","603,922,923,600",POINT (-37.925658 144.99461412),
BUS,13293,8018,Xavier College Middle School/South Rd (Brighton),-37.9281,144.9934,"1,2","603,923,600",POINT (-37.928133 144.99335196),
BUS,13294,8019,Alan Marshall Reserve/Main Rd (Eltham),-37.7036,145.161,2,"579,578",POINT (-37.70355402 145.16101296),
BUS,13295,802,20 Matthew Flinders Ave (Endeavour Hills),-37.9861,145.2562,2,845,POINT (-37.98613404 145.25623008),
BUS,13296,8021,New St/Beach Rd (Hampton),-37.9321,144.9934,2,"923,600",POINT (-37.93211703 144.99338004),
BUS,13297,8022,Orlando St/Beach Rd (Hampton),-37.935,144.996,2,"923,600",POINT (-37.93498101 144.99596484),
BUS,13298,8023,Ferdinando Gardens/Beach Rd (Hampton),-37.9398,144.9997,2,"923,600",POINT (-37.93975803 144.99970416),
BUS,13299,8024,Bayfield Dr/Main Rd (Eltham),-37.7027,145.1662,2,"579,578",POINT (-37.70272503 145.16620596),
BUS,13300,8025,Parsons Rd/Main Rd (Eltham),-37.7024,145.1688,2,"579,578",POINT (-37.70237799 145.16883504),
BUS,13301,8026,Research Park/Main Rd (Research),-37.7032,145.1764,2,"579,578",POINT (-37.70321697 145.17640188),
BUS,13302,3630,Greenview Cl/Centre Dandenong Rd (Dingley Village),-37.9811,145.1287,2,"812,828,811",POINT (-37.98113697 145.12871592),
BUS,13303,3631,Dingley Primary School/Centre Dandenong Rd (Dingley Village),-37.9828,145.1314,2,"812,828,811",POINT (-37.98283797 145.13143896),
BUS,13304,3632,Dingley Village Shopping Centre/Centre Dandenong Rd (Dingley Village),-37.9845,145.1342,2,"812,828,811",POINT (-37.98450297 145.13415192),
